Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
57329624,EL GABINETE DE CURIOSIDADES DEL SEÑOR MOREIRA : NOVELA DE TERROR GÓTICO. PARÍS SIGLO XIX. AVENTURA Y MISTERIO (Spanish Edition),Carmen Hinojal,"Hinojal, Carmen","María del Carmen Hinojal Amores, Ana González, Amanda Gonzalez","=""""","=""""",5,4.39,LLanela,Kindle Edition,130,2021,,2025/12/17,2025/12/12,,,read,"Desde el momento en que aparece el anuncio en La Gaceta de París —“Se vende maravilloso Gabinete de Curiosidades” a nombre del enigmático señor Moreira— la novela te atrapa con una mezcla irresistible de misterio, seducción y sombras que se arrastran por los rincones del siglo XIX. <br/><br/>Marcel Dupont, un joven anticuario, cree haber encontrado “el mejor negocio de su vida”. Pero pronto descubre que no todo en ese gabinete es objeto de colección: hay historias, obsesiones y tentaciones que ponen a prueba su cordura, su amor por Camila —su esposa— y la pasión que surge con la enigmática Isolda. La novela se convierte así en algo más que una sucesión de piezas extrañas: es una reflexión sobre el deseo, la lealtad y los rincones más insospechados del alma. <br/><br/>La prosa de Hinojal es envolvente, casi cinematográfica. Consigue que el París de mediados del XIX no sea solo telón de fondo, sino un espacio vivo, lleno de atmósfera y misterio. Las descripciones de objetos insólitos —cada uno con su aura propia— funcionan como espejos del interior humano: hay belleza, pero también distorsión; hay historia, pero también peligro. <br/><br/>Lo que más me sorprendió es cómo lo extraordinario se mezcla con lo cotidiano sin estridencias. No hay gritos ni artificios, sino una tensión sutil que crece a medida que el gabinete revela sus secretos y empuja a Marcel a confrontar lo que desea, lo que teme y lo que está dispuesto a perder. <br/><br/>El gabinete de curiosidades del señor Moreira es una novela que intriga y enamora a la vez: perfecta para quienes disfrutan de historias con misterio clásico, personajes complejos y ese sabor único de lo desconocido que no se revela de inmediato",,,1,0
213900154,Pulsiones y sombras,Carmen Hinojal,"Hinojal, Carmen",,"=""""","=""9798324339937""",5,4.79,Llanela,Kindle Edition,406,2024,,,2025/12/15,,,read,"Pulsiones y sombras me atrapó desde la primera línea con una atmósfera envolvente y misteriosa. Ambientada en el Londres de finales del siglo XIX, pocos años después de los crímenes de Jack el Destripador, la novela nos sumerge en un barrio de niebla, miseria y miedo donde nuevos asesinatos despiertan el pánico entre la población y desafían a la policía a resolver lo inexplicable. <br/><br/>Lo que más me impresionó fue cómo Carmen Hinojal combina la intriga de la investigación con una ambientación tan bien construida que casi puedes oír el viento helado entre los callejones, sentir la humedad del Támesis y percibir la mezcla de esperanza y desesperación de quienes habitan ese Londres de contrastes. La autora alterna las vidas de personajes muy distintos —desde un joven inspector decidido a enfrentarse a sus propias sombras hasta vecinos que luchan por sobrevivir en la pobreza— y lo hace con una prosa fluida, sutil y evocadora. <br/><br/>La novela va más allá del thriller clásico: también explora cómo las sociedades cambian, cómo las pulsiones humanas —deseos, miedos, oscuridades— moldean vidas y decisiones, y cómo incluso en los callejones más oscuros hay personajes que luchan por un atisbo de luz. Pulsiones y sombras no solo mantiene el suspense, sino que invita a reflexionar sobre lo que se esconde bajo la superficie de cada alma. <br/><br/>Una lectura intensa y envolvente, ideal para quienes buscan historia, misterio y personajes con vida propia. Altamente recomendable para amantes del thriller histórico con alma y profundidad.",,,1,0
222484550,"VIENTO CÓMPLICE: Una historia de amor, destino y segundas oportunidades (Spanish Edition)",Luna Butterfly,"Butterfly, Luna",,"=""""","=""""",5,4.95,,Kindle Edition,294,2024,,2025/12/12,2025/12/12,,,read,"Hay libros que no solo cuentan una historia, sino que te acompañan después de leerlos. Viento cómplice es uno de ellos. Luna Butterfly entrelaza dos tiempos y dos amores separados por décadas, pero unidos por algo tan simple y poderoso como la brisa: un viento que parece susurrar destino y segundas oportunidades. <br/><br/>María y Gonzalo llegan al punto en el que la vida les ha enseñado lecciones duras, espejos de soledad y dudas, hasta que un encuentro inesperado —un globo, un mensaje— rompe la rutina y abre espacios de esperanza. Paralelamente, la historia de Rosa y Rafael en la posguerra española se despliega como un eco que dialoga con el presente, recordándonos que el amor verdadero trasciende el tiempo. <br/><br/>Lo que más me ha impactado es cómo la novela combina emociones profundas y personajes reales con una sensación de paz y posibilidad. Las páginas no buscan impresionar con giros espectaculares, sino conmover con autenticidad y sensibilidad. El viento, aquí, no es solo metáfora: es cómplice de encuentros, perdones y comienzos renovados. <br/><br/>Viento cómplice es un libro para leer despacio, para dejar que cada escena te acaricie el corazón y te recuerde que las segundas oportunidades existen, que el destino puede sorprendernos y que el amor auténtico puede llegar cuando menos lo esperamos",,,1,0
232541535,"La Quimera de Eidyn: Misterio, magia y aventura (Spanish Edition)",F. Maradei,"Maradei, F.",,"=""""","=""""",5,4.80,,Kindle Edition,357,2025,,2025/12/06,2025/12/06,,,read,"Desde la primera página, La Quimera de Eidyn me atrapó como si el viento de un bosque encantado me hubiese arrancado las certezas de golpe. El muro que separa la Ciudad de Luz del resto del mundo funciona como una barrera tangible —pero también simbólica— entre lo cómodo y lo prohibido, lo aceptado y lo olvidado. Me gusta cómo la protagonista, Nótt, no espera permisos: escucha sus raíces, camina sus dolores y desafía los silencios impuestos.<br/><br/>Ese bosque temido, lleno de espíritus antiguos, árboles que murmuran y estatuas vigilantes —los cinco Kvasir— transforma la historia en un palimpsesto de miedos, memorias y magia. Pero lo que realmente me conmovió fue la rebeldía íntima de Nótt: no busca ser heroína, solo quiere ser fiel a su esencia. Ese acto de afirmar identidad, aunque duela, resuena más allá de las páginas.<br/><br/>La trama avanza con tensión y riesgo, pero no descuida la emoción: pérdida, traición, deseos, esperanza. Todo con un ritmo que acelera al corazón: no siempre hay espada en mano, a veces basta con un susurro, un recuerdo, una decisión valiente. Fantasía, sí —con seres, bosques, magia—, pero también humanidad.<br/><br/>Si buscas perderte en un mundo donde lo sagrado está prohibido, donde lo ancestral pide memoria frente al olvido, La Quimera de Eidyn es de esos libros que no se olvidan simplemente cerrando la tapa. Se quedan mirando detrás, como un eco suave que no deja de latir.<br/><br/>Altamente recomendable para quien no teme lo oscuro, para quien cree que la magia puede ser también una pregunta sobre quiénes somos.",,,1,0
232598164,Un motero en Croacia,Antonia Garcia Lozano,"Lozano, Antonia Garcia",,"=""""","=""""",5,4.65,,Kindle Edition,260,2025,,2025/12/04,2025/11/30,,,read,"Subirse a una moto y arrancar rumbo a Croacia siempre suena a libertad, pero en Un motero en Croacia esa libertad vibra con gasolina, viento, aventura y secretos que duelen. El protagonista —un hombre que huye de la rutina, del estrés, de lo previsible— pone su vida patas arriba buscando un respiro. Y Croacia, con sus carreteras costeras, sus pueblos con historia y sus costas que acarician el Adriático, se convierte en su terreno de redención.<br/><br/>No es solo una historia de viaje ni de romance fácil: es una novela que sacude cuando menos lo esperas. Cada kilómetro recorrido es una oportunidad para cambiar, para toparse con uno mismo antes de alcanzar un destino. La relación con Meribeth (escocesa, pausada, con raíces propias) no es solo pasatiempo: es encuentro, choque, y tal vez un intento de entender que huir no basta, que hay heridas internas que no se pierden con un pasaje ni con el rugir del motor.<br/><br/>La prosa —ágil, directa, emocional— te deja pegado a la moto: oyes el motor, hueles el aire salado, sientes las curvas de la carretera, el pulso acelerado cuando el asfalto se interpone entre lo que eras y lo que podrías ser. Y cuando cierras el libro, no te quedas con un final: te quedan ganas de mapa, casco y carretera abierta.<br/><br/>Un canto a la imperfección, al riesgo, a la búsqueda. A todo lo que empaña el espejo antes de brillar de nuevo. Si alguna vez soñaste con huir, o con reinventarte en el asiento de una moto, dale una oportunidad. Un motero en Croacia no te promete certezas. Te ofrece un viaje.",,,1,0
202538235,Mares de Sangre II: Angustia (Spanish Edition),Dairana U. Ciradel,"Ciradel, Dairana U.",,"=""""","=""""",5,4.83,,Kindle Edition,372,2023,,2025/12/02,2025/11/30,,,read,"Entrar en Mares de Sangre II es volver a sentirse atrapado por su atmósfera oscura —una mezcla entre magia antigua, secretos de sangre y esperanza entre ruinas. Sofía, la protagonista, carga con un origen que desconoce y un destino marcado por la maldición familiar: debe hallar el último huevo de unicornio, pieza clave para romper ese maleficio que amenaza generaciones. <br/><br/>Desde el primer capítulo, la novela te lleva de la mano con urgencia. Hay traiciones, alianzas inesperadas, magia que quema y personajes que duelen con cada decisión. A su lado están hermanos leales, enemigos implacables y una conciencia permanente de que la línea entre salvación y destrucción es tan fina como una daga. <br/><br/>Lo que más me atrapó de esta segunda parte no es solo la fantasía ni los giros sobrenaturales, sino la humanidad detrás de cada personaje. Sofía no es una heroína perfecta: teme, duda, se equivoca… y aún así insiste. Su camino duele, sangra y crece con honestidad. Esa vulnerabilidad la hace real, y eso le da fuerza al relato.<br/><br/>El mundo que construye Dairana —magia dividida por muros, la lucha contra una oscuridad ancestral, un equilibrio siempre roto— no es perfecto ni consolador. Es salvaje, incierto, brillante a veces y aterrador otras. Esa mezcla —miedo y posibilidad, heridas y esperanza— es lo que convierte a Mares de Sangre II en una lectura que no puedes dejar a medias.<br/><br/>Si te atraen las historias de fantasía cargadas de sangre, emoción y redención; si te conmueve ver a personajes que luchan a pesar del dolor… este libro no decepciona. Es más que una aventura: es una promesa de renacer, incluso cuando todo parece perdido.",,,1,0
1111759,"Tormenta (The Dresden Files, #1)",Jim  Butcher,"Butcher, Jim",Noemi Risco Mateo,"=""8498002567""","=""9788498002560""",4,3.97,La Factoría de Ideas,Paperback,304,2006,2000,2016/03/06,2016/03/03,,,read,,,,1,0
114714646,Mares de sangre I (Spanish Edition),Dairana U. Ciradel,"Ciradel, Dairana U.",,"=""8411146014""","=""9788411146012""",5,4.14,Letrame Grupo Editorial,Kindle Edition,402,2022,,2025/11/23,2025/11/18,,,read,"Leer Mares de Sangre I es adentrarse en un universo tejido con nostalgia, magia y dolor. Ciradel nos presenta una maldición familiar poderosa y antigua, donde la magia se descontroló y la guerra con una vampira oscura ha marcado destinos. Luzbella, huérfana, descubrirá que la sangre que corre por sus venas no es cualquier sangre: la herencia de un linaje con secretos que pueden destruir o salvar.<br/><br/>Lo que más me ha conmovido es la forma en que Dairana captura esa dualidad entre el amor y el sacrificio. La relación entre Luzbella y Enrique crece en medio del peligro, de elecciones que no son fáciles y de promesas que se tejen con el miedo y la esperanza. Hay magia, sí, pero también demonios reales: del pasado, del presente y del corazón.<br/><br/>La ambientación es intensa: caminos oscuros, misterios antiguos, batallas mágicas y un mundo donde lo sobrenatural es tan cotidiano como latir. Pero incluso en medio de la oscuridad, Ciradel encuentra luz, ternura y esa chispa capaz de encender el alma.<br/><br/>Si buscas una novela de fantasía con sangre, magia, pasión y personajes que luchan por algo más grande que ellos mismos… este libro te va a atrapar. Muy recomendable para quienes aman las historias con espinas y alas por igual.",,,1,0
214126512,Un paso atrás: Retomar nuestra naturaleza (Spanish Edition),MariaL Pardos,"Pardos, MariaL",,"=""""","=""""",5,4.97,,Kindle Edition,382,2024,,2025/11/17,2025/11/08,,,read,"Un paso atrás me ha parecido una novela profunda y emocionante. MariaL Pardos teje una historia familiar con una travesía que no solo es física, sino muy interna: resentimientos, ambiciones y tradiciones se cruzan, y lo que todos buscan es sobrevivir… a cualquier precio.<br/>Los hermanos Adam y Jason están tan marcados por sus diferencias como por su sangre. Sus abuelos, “Garra de Águila” y “Nube Roja”, representan una sabiduría ancestral que parece oscura cuando la luz se apaga, y es precisamente esa oscuridad interior la que asusta: no son las sombras externas las que hay que temer, sino la negrura del alma.<br/>La novela invita a reflexionar sobre lo que la humanidad ha olvidado: la conexión con la naturaleza, el respeto por la vida y la fuerza de quienes pueden escuchar al planeta. Para los Navajo, la tierra no es un recurso, es un ser vivo. Y esa sabiduría resuena con fuerza en un mundo donde la civilización parece desmoronarse.<br/>Más allá de la acción y del dilema apocalíptico, lo que me atrapa de Un paso atrás es su llamada a replantear todo: nuestra forma de vivir, de pensar, de valorar lo que tenemos. Es un viaje que no solo reconstruye familias, sino que reconstituye almas.<br/>Una lectura que recomiendo sin dudar: para quienes aman las historias con propósito, los escenarios que enseñan, y los personajes que dejan huella profunda.",,,1,0
236543369,El camionero que leía a Borges (Spanish Edition),Ramon Gallart,"Gallart, Ramon",,"=""""","=""9798288094828""",5,5.00,Independently published,Paperback,220,2025,,2025/11/16,2025/11/09,,,read,"En El camionero que leía a Borges late una delicada melodía de nostalgia, duelo y lectura. Gabriel, un camionero que ha recorrido miles de kilómetros, también ha viajado siempre con un libro a mano. Cuando la pérdida golpea su vida, decide empezar un diario: no para cerrar heridas, sino para contar lo que aún no entiende. <br/><br/>Su voz, marcada por la añoranza y la sabiduría de lo vivido, se entrelaza con citas borgianas (porque Borges no es solo un autor para él, es un compañero de ruta) para expresar lo invisible: la soledad, la fidelidad, el amor que sobrevive incluso cuando los días ya no tienen el mismo brillo. <br/><br/>Lo que más me ha emocionado es la sencillez con que Ramón Gallart convierte lo cotidiano en algo profundo. No hay grandes giros espectaculares, sino momentos íntimos: un gato adoptado, una carta, una reflexión al volante. <br/><br/>Este libro es un recordatorio de que leer puede ser un acto de esperanza, de comunión con quienes se fueron y de reconciliación con uno mismo. Si buscas una historia para sentir en el silencio, esta es de las que no se olvidan.",,,1,0
219539031,ROJO NAVIDAD (Spanish Edition),Adolfina Alcañiz Lopezosa,"Lopezosa, Adolfina Alcañiz",,"=""""","=""""",5,4.83,,Kindle Edition,160,2024,,2025/11/07,2025/11/04,,,read,"Rojo Navidad, de Adolfina Alcañiz, no es una historia más sobre estas fechas: es una novela que rasga el envoltorio brillante de la Navidad para mostrarnos lo que hay debajo… las ausencias, los recuerdos, las heridas que a veces el tiempo no logra cerrar.<br/><br/>Con una escritura elegante y precisa, la autora consigue que el lector sienta el frío de las calles, el calor de una mirada y ese temblor interior que dejan los días que alguna vez fueron felices. Es una historia sobre la memoria y la redención, sobre lo que callamos y lo que aún nos queda por decir.<br/><br/>Una lectura breve, intensa y muy humana, que demuestra que la Navidad también puede ser el momento perfecto para reconciliarnos con nosotros mismos.",,,1,0
222471991,"ALMA DE MARIPOSA: Una novela que te emocionará, inspirará y transformará tu corazón. (Spanish Edition)",Luna Butterfly,"Butterfly, Luna",,"=""""","=""""",5,4.85,,Kindle Edition,174,2024,,2025/11/06,2025/11/05,,,read,"Hay libros que parecen escritos desde un suspiro… Alma de mariposa es uno de ellos.<br/>Luna Butterfly no solo cuenta una historia: la siente, la respira, la transforma en vuelo.<br/>Entre sus páginas late la fragilidad, pero también la fuerza de quien decide recomponerse, pedazo a pedazo, hasta volver a ser luz.<br/><br/>Es un libro que invita a mirarse por dentro, a dejar que el dolor se convierta en aprendizaje y a recordar que, incluso tras las caídas, siempre hay alas esperando desplegarse.<br/><br/>Una lectura serena, bella y esperanzadora, que deja una huella suave… como el roce de una mariposa sobre la piel. ",,,1,0
240192322,IRA (El misterio de la Malvarrosa I) (Spanish Edition),Adolfina Alcañiz Lopezosa,"Lopezosa, Adolfina Alcañiz",,"=""""","=""""",5,4.47,,Kindle Edition,294,2025,,2025/11/04,2025/11/01,,,read,"Cuando empecé esta novela, no esperaba que cada nueva pista me empujara a mirar más allá del crimen; esperaba resolver un enigma, y encontré un reflejo de lo que se oculta cuando pensamos que lo hemos olvidado. En una urbanización tranquila aparece una imagen inquietante, luego un cadáver, y la inspectora Elvira Ruiz se ve obligada a regresar a un pasado que creía enterrado para seguir adelante.<br/><br/>La trama es ágil, atrapante, con una ambientación que invita a sentir la tensión: pasillos oscuros, miradas que no dicen todo, secretos familiares que laten sin descanso. Pero lo que realmente me atrapó fue la dimensión humana: los personajes no solo buscan culpables, buscan entender, redimirse, soltar aquello que les aprisiona.<br/><br/>IRA no es un simple thriller policial: es la huella de lo que insistimos en ignorar, la herida que resurge cuando pensamos que hemos cerrado capítulos. Una lectura que engancha, que incomoda y que no soltará al lector incluso después de la última página.",,,1,0
226454755,LO QUE COMEN (y beben) LOS GUIRIS (Spanish Edition),Victoria F. Leffingwell,"Leffingwell, Victoria F.",,"=""""","=""""",5,4.96,,Kindle Edition,486,2025,,2025/10/31,2025/10/27,,,read,"Para quien cree que ya lo ha visto todo en libros de comida o viajes, Lo que comen (y beben) los guiris llega como una bocanada de aire fresco. Leffingwell no hace un recetario más: propone un muestrario de curiosidades, sabores inesperados y momentos tan divertidos como sorprendentes. Lo mejor es que lo hace con humor, sin ponerse seria, y con una honestidad que engancha.<br/><br/>Me encantó cómo cada capítulo consigue que lo extranjero deje de ser “lo raro” y se convierta en ventana, en conversación, en risa compartida. Las comidas se convierten en excusa para conocer personas, entender costumbres, y también para mirar la propia cultura desde fuera. Y eso me pareció brillante.<br/><br/>Si estás buscando algo ligero, entretenido, pero que también despierte tu curiosidad y te regale «esa sonrisa de convencido» al terminar, este es un libro para ti.",,,1,0
202462310,"Desquiciadas I: El control, el gran poder (Spanish Edition)",Mercedes Landaida,"Landaida, Mercedes",,"=""""","=""""",5,4.69,,Kindle Edition,218,2023,,2025/10/26,2025/10/23,,,read,"Desquiciadas I: El control, el gran poder me sorprendió desde las primeras páginas. Esperaba una historia más sobre las relaciones humanas, pero Mercedes Landaida consigue mucho más: una trama intensa, honesta y llena de matices emocionales.<br/><br/>Teresa, su protagonista, vive atrapada entre sus propios miedos y las expectativas de los demás. Cuando su mundo empieza a desmoronarse, lo que surge no es debilidad, sino una búsqueda profunda de identidad y de fuerza interior. A su alrededor, seis mujeres distintas reflejan los distintos rostros de la amistad, la lealtad y la fragilidad.<br/><br/>Lo que más valoro del libro es su autenticidad. No pretende ser un relato complaciente ni ofrecer lecciones fáciles: muestra el caos, la vulnerabilidad y el coraje de quien se atreve a enfrentarse a sí mismo.<br/><br/>Mercedes Landaida escribe con una voz directa, sin artificios, que logra conectar. Un libro que se lee con intensidad y que deja huella, porque recuerda que el verdadero poder no está en dominar a los demás, sino en aprender a sostenerse uno mismo.",,,1,0
239450107,LAS HIJAS DE LA OSCURIDAD: AMETHYST (Spanish Edition),Malena Villarejo,"Villarejo, Malena",,"=""""","=""""",5,5.00,,Kindle Edition,399,2025,,2025/10/23,2025/10/14,,,read,"Terminé Las hijas de la oscuridad: Amethyst con la sensación de haber entrado en un espejo oscuro donde belleza y peligro danzan juntos. Amethyst no es la protagonista típica: es la hermana que creía segura en su mundo... hasta que ese mundo estalla en se­cretos, magia y poder.<br/><br/>Malena Villarejo teje una trama en la que una estirpe de mujeres lucha contra un legado que las reclama, una secta que acecha y un amor que retumba desde la herida. No se trata sólo de lo que sucede, sino de lo que se calla, de lo que pulsa bajo la superficie. Los escenarios, los rituales, la dualidad de luz y sombra… todo suma para que la lectura te arrastre sin pedir permiso.<br/><br/>Lo que hace que este libro se quede contigo es la mezcla de emoción intensa y reflejo de aquello que todas (o muchos) escondemos: miedo a elegir, anhelo de libertad, culpa de sobrevivir. Amethyst crece y arde, y nosotros con ella.<br/><br/>Una obra para quienes no se conforman con lo fácil, con lo previsible. Para quienes quieren que la fantasía oscura sea más que ambientación: que sea reflejo. Altamente recomendable.",,,1,0
235811576,El valor del paraíso: Thriller ecológico de aventuras en el Delta del Okavango (Spanish Edition),MariaL Pardos,"Pardos, MariaL",,"=""""","=""""",5,4.97,,Kindle Edition,354,2025,,2025/10/13,2025/09/26,,,read,"El valor del paraíso, de MariaL Pardos<br/><br/>En el Delta del Okavango se mezcla la belleza salvaje con la crueldad del tráfico criminal, y MariaL Pardos nos lleva allí con una historia donde la vida, la lealtad y el coraje tienen precio. Karen, veterinaria novata, cree haber encontrado su lugar ayudando animales rescatados… hasta que descubre que algunos de esos rescates esconden algo mucho más oscuro: diamantes de contrabando. Mientras tanto, Jen presencia una muerte inesperada ligada a ese mismo negocio, y sus vidas convergen en una trama que no te suelta.<br/><br/>Me atrapó la tensión entre lo natural y lo humano: la majestuosidad del paisaje africano, la lucha por la preservación, y al mismo tiempo personajes que deben decidir si callan, arriesgan o luchan. No todo es aventura y peligro; hay amistad, traición, amor silencioso, decisiones pequeñas que pesan mucho.<br/><br/>El valor del paraíso no es solo un thriller ecológico: es un canto de alerta sobre lo que perdemos cuando explotamos sin remordimiento, cuando miramos a otro lado. Y también es una novela que emociona, que sorprende, que te deja con ganas de pensar en lo que haces, en lo que podemos hacer mejor.<br/><br/>Muy recomendable para quienes aman historias con alma, con paisaje, con conflicto moral y con corazón.",,,1,0
